crop,district,state,month,year,price,unit,source
cauliflower,Pune,Maharashtra,5,2024,20.0,kg,AGMARKNET_synthetic
cauliflower,Pune,Maharashtra,6,2024,19.55,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2019,22.18,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2019,20.7,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2019,19.37,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2019,15.79,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2019,13.03,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2019,14.47,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,7,2019,14.32,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,8,2019,18.91,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,9,2019,19.65,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,10,2019,23.6,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,11,2019,25.25,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,12,2019,24.35,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2020,24.16,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2020,23.17,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2020,19.47,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2020,16.61,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2020,14.9,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2020,15.44,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,7,2020,17.75,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,8,2020,19.61,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,9,2020,23.67,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,10,2020,25.27,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,11,2020,24.68,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,12,2020,25.45,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2021,22.28,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2021,23.11,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2021,22.57,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2021,17.73,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2021,14.01,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2021,14.28,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,7,2021,17.29,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,8,2021,17.48,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,9,2021,21.59,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,10,2021,23.87,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,11,2021,27.05,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,12,2021,30.91,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2022,30.48,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2022,25.48,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2022,22.06,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2022,16.49,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2022,17.6,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2022,16.84,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,7,2022,19.99,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,8,2022,22.61,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,9,2022,21.25,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,10,2022,24.19,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,11,2022,31.82,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,12,2022,31.21,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2023,28.07,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2023,26.01,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2023,26.05,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2023,20.22,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2023,17.76,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2023,16.43,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,7,2023,19.27,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,8,2023,23.5,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,9,2023,25.73,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,10,2023,30.74,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,11,2023,33.51,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,12,2023,33.94,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,1,2024,30.11,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,2,2024,27.49,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,3,2024,21.54,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,4,2024,20.23,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,5,2024,17.55,kg,AGMARKNET_synthetic
cauliflower,Nashik,Maharashtra,6,2024,18.67,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2019,25.03,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2019,17.1,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2019,18.03,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2019,14.42,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2019,14.56,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2019,15.7,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,7,2019,15.73,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,8,2019,19.49,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,9,2019,21.07,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,10,2019,22.51,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,11,2019,26.13,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,12,2019,26.52,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2020,22.38,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2020,23.14,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2020,17.1,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2020,13.38,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2020,16.05,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2020,14.38,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,7,2020,17.39,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,8,2020,21.58,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,9,2020,24.66,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,10,2020,24.96,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,11,2020,29.11,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,12,2020,26.36,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2021,21.74,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2021,23.72,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2021,21.73,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2021,18.9,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2021,13.95,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2021,15.15,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,7,2021,15.12,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,8,2021,17.78,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,9,2021,22.25,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,10,2021,21.95,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,11,2021,23.75,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,12,2021,26.85,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2022,29.79,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2022,28.66,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2022,20.87,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2022,18.62,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2022,16.21,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2022,13.99,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,7,2022,18.83,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,8,2022,22.72,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,9,2022,22.14,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,10,2022,28.81,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,11,2022,29.07,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,12,2022,30.04,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2023,27.83,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2023,23.56,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2023,22.94,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2023,17.3,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2023,14.89,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2023,18.28,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,7,2023,20.89,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,8,2023,22.38,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,9,2023,28.19,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,10,2023,29.98,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,11,2023,28.26,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,12,2023,29.79,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,1,2024,32.25,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,2,2024,29.52,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,3,2024,26.57,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,4,2024,21.64,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,5,2024,19.29,kg,AGMARKNET_synthetic
cauliflower,Satara,Maharashtra,6,2024,18.22,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2019,28.1,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2019,21.89,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2019,17.56,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2019,13.27,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2019,11.81,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2019,13.59,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,7,2019,14.53,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,8,2019,22.04,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,9,2019,22.53,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,10,2019,21.73,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,11,2019,21.81,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,12,2019,25.23,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2020,25.09,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2020,24.19,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2020,17.78,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2020,16.35,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2020,12.57,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2020,11.83,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,7,2020,12.99,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,8,2020,18.99,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,9,2020,21.16,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,10,2020,24.39,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,11,2020,20.56,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,12,2020,24.36,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2021,27.09,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2021,23.71,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2021,21.7,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2021,16.27,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2021,13.64,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2021,16.76,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,7,2021,16.52,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,8,2021,17.73,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,9,2021,21.29,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,10,2021,26.13,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,11,2021,27.45,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,12,2021,24.01,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2022,26.07,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2022,24.16,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2022,19.16,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2022,16.62,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2022,16.15,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2022,15.06,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,7,2022,19.2,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,8,2022,20.49,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,9,2022,23.1,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,10,2022,25.43,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,11,2022,29.54,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,12,2022,29.52,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2023,24.21,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2023,24.03,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2023,19.84,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2023,16.34,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2023,16.43,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2023,17.08,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,7,2023,20.31,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,8,2023,21.26,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,9,2023,22.06,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,10,2023,28.49,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,11,2023,33.04,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,12,2023,29.6,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,1,2024,30.44,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,2,2024,22.69,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,3,2024,20.9,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,4,2024,17.35,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,5,2024,18.49,kg,AGMARKNET_synthetic
cauliflower,Ahmednagar,Maharashtra,6,2024,16.29,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2019,20.99,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2019,21.3,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2019,19.32,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2019,14.12,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2019,12.09,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2019,12.56,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,7,2019,13.8,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,8,2019,17.62,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,9,2019,20.79,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,10,2019,24.51,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,11,2019,23.07,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,12,2019,23.4,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2020,24.91,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2020,21.04,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2020,18.25,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2020,15.31,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2020,13.9,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2020,15.5,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,7,2020,15.69,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,8,2020,19.71,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,9,2020,24.58,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,10,2020,22.68,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,11,2020,21.4,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,12,2020,22.61,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2021,27.3,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2021,26.04,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2021,19.55,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2021,15.84,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2021,14.8,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2021,13.75,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,7,2021,15.85,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,8,2021,19.45,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,9,2021,21.7,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,10,2021,24.3,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,11,2021,25.5,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,12,2021,24.5,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2022,24.33,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2022,21.49,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2022,19.77,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2022,17.09,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2022,15.94,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2022,16.38,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,7,2022,17.81,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,8,2022,21.4,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,9,2022,21.16,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,10,2022,25.29,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,11,2022,28.49,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,12,2022,27.97,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2023,27.5,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2023,24.66,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2023,20.57,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2023,19.19,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2023,17.24,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2023,15.73,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,7,2023,18.21,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,8,2023,21.05,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,9,2023,26.51,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,10,2023,24.39,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,11,2023,27.66,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,12,2023,30.13,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,1,2024,31.46,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,2,2024,30.99,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,3,2024,22.7,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,4,2024,17.81,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,5,2024,19.12,kg,AGMARKNET_synthetic
cauliflower,Solapur,Maharashtra,6,2024,19.63,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,1,2019,23.37,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,2,2019,23.89,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,3,2019,17.6,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,4,2019,15.97,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,5,2019,13.56,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,6,2019,15.19,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,7,2019,14.34,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,8,2019,15.89,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,9,2019,20.19,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,10,2019,23.45,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,11,2019,26.77,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,12,2019,26.95,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,1,2020,24.74,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,2,2020,23.11,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,3,2020,20.71,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,4,2020,16.77,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,5,2020,14.48,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,6,2020,13.4,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,7,2020,16.13,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,8,2020,19.11,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,9,2020,20.39,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,10,2020,24.4,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,11,2020,27.64,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,12,2020,29.09,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,1,2021,22.63,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,2,2021,24.33,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,3,2021,20.36,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,4,2021,15.05,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,5,2021,16.35,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,6,2021,14.49,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,7,2021,16.7,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,8,2021,17.91,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,9,2021,22.87,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,10,2021,27.47,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,11,2021,32.09,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,12,2021,28.91,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,1,2022,27.66,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,2,2022,22.86,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,3,2022,22.26,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,4,2022,18.6,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,5,2022,15.62,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,6,2022,15.79,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,7,2022,18.04,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,8,2022,20.12,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,9,2022,21.9,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,10,2022,24.44,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,11,2022,30.88,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,12,2022,28.84,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,1,2023,28.76,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,2,2023,26.84,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,3,2023,25.37,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,4,2023,20.03,kg,AGMARKNET_synthetic
cauliflower,Kolhapur,Maharashtra,5,2023,18.48,kg,AGMARKNET_synthetic
